Month,Day,Hour,Beam Irradiance (W/m2),Diffuse Irradiance (W/m2),Ambient Temperature (C),Wind Speed (m/s),Albedo,Plane of Array Irradiance (W/m2),Cell Temperature (C),AC System Output (kW)
8,28,8,158,291,28.3,1,0.2,394.218,42.224,444.292954
8,28,9,187,380,28.9,1.1,0.2,538.805,47.412,594.285751
8,28,10,203,444,29.4,1.3,0.2,644.629,50.472,700.520751
8,28,11,208,474,29.5,1.5,0.2,693.803,51.143,750.807487
8,28,12,292,426,29.5,1.7,0.2,733.164,51.404,795.41406
8,28,13,197,426,29.5,1.7,0.2,612.829,47.813,673.952729
8,28,14,176,352,29.5,1.7,0.2,490.703,44.191,548.787117
8,28,15,140,256,29.3,1.5,0.2,336.515,39.859,382.191461
8,28,16,83,151,28.8,1.3,0.2,175.413,34.564,196.467204
8,28,17,14,54,28.1,0.9,0.2,52.387,29.987,51.016316
8,28,18,0,0,27.6,0.5,0.2,0,0,0
8,28,19,0,0,27.4,0.4,0.2,0,27.4,0
8,28,20,0,0,27.1,0.3,0.2,0,27.1,0
8,28,21,0,0,26.7,0.4,0.2,0,26.7,0
8,28,22,0,0,26.4,0.5,0.2,0,26.4,0
8,28,23,0,0,26.2,0.7,0.2,0,26.2,0
8,29,0,0,0,26,1,0.2,0,26,0
8,29,1,0,0,25.9,1.2,0.2,0,25.9,0
8,29,2,0,0,25.8,1.5,0.2,0,25.8,0
8,29,3,0,0,25.7,1.8,0.2,0,25.7,0
8,29,4,0,0,25.7,2,0.2,0,25.7,0
8,29,5,0,5,25.7,2.4,0.2,4.727,25.808,0
8,29,6,20,71,26.1,2.9,0.2,71.655,27.806,75.447593
8,29,7,104,186,26.7,3.4,0.2,229.001,31.737,264.966976
8,29,8,254,209,27.4,3.7,0.2,380.211,35.38,442.548933
8,29,9,375,231,28.1,3.8,0.2,557.351,39.603,640.385476
8,29,10,515,235,28.6,3.7,0.2,744.943,44.192,840.644058
8,29,11,639,212,29,3.5,0.2,875.583,47.893,972.852145
8,29,12,288,340,29.3,3.2,0.2,640.643,43.771,717.589843
8,29,13,685,208,29.4,3,0.2,853.568,49.391,946.375246
8,29,14,512,260,29.2,2.7,0.2,670.466,45.753,756.32624
8,29,15,214,225,28.7,2.2,0.2,349.139,38.172,401.364463
8,29,16,54,137,27.9,1.7,0.2,151.357,32.447,169.624798
8,29,17,14,52,27,1.1,0.2,50.527,28.729,49.094618
8,29,18,0,0,26.3,0.7,0.2,0,0,0
8,29,19,0,0,26,0.6,0.2,0,26,0
8,29,20,0,0,25.7,0.6,0.2,0,25.7,0
8,29,21,0,0,25.5,0.6,0.2,0,25.5,0
8,29,22,0,0,25.4,0.7,0.2,0,25.4,0
8,29,23,0,0,25.2,0.7,0.2,0,25.2,0
8,30,0,0,0,25.1,0.7,0.2,0,25.1,0
8,30,1,0,0,25,0.7,0.2,0,25,0
8,30,2,0,0,24.9,0.6,0.2,0,24.9,0
8,30,3,0,0,24.8,0.6,0.2,0,24.8,0
8,30,4,0,0,24.8,0.6,0.2,0,24.8,0
8,30,5,0,2,25.1,0.7,0.2,1.889,25.163,0
8,30,6,0,26,26.1,1,0.2,24.633,26.972,21.080187
8,30,7,110,186,27.3,1.1,0.2,231.926,35.305,264.540836
8,30,8,162,289,28.3,1.3,0.2,395.61,41.286,447.884471
8,30,9,124,321,29.4,1.5,0.2,427.345,42.757,476.90967
8,30,10,191,439,30.3,1.7,0.2,629.061,49.09,687.30736
8,30,11,218,472,31,1.9,0.2,702.617,51.11,760.949157
8,30,12,217,464,31.4,2.3,0.2,690.208,49.65,752.429178
8,30,13,207,423,31.4,2.5,0.2,619.346,47.189,683.471415
8,30,14,186,349,31.2,2.6,0.2,495.637,43.631,556.182693
8,30,15,148,252,30.7,2.4,0.2,337.248,39.501,383.977965
8,30,16,88,148,29.9,2,0.2,174.201,34.812,194.695247
8,30,17,16,51,28.7,1.3,0.2,49.79,30.322,47.626268
8,30,18,0,0,27.9,0.8,0.2,0,0,0
8,30,19,0,0,27.5,0.7,0.2,0,27.5,0
8,30,20,0,0,27.2,0.7,0.2,0,27.2,0
8,30,21,0,0,26.9,0.7,0.2,0,26.9,0
8,30,22,0,0,26.6,0.6,0.2,0,26.6,0
8,30,23,0,0,26.3,0.6,0.2,0,26.3,0
8,31,0,0,0,26,0.6,0.2,0,26,0
8,31,1,0,0,25.7,0.5,0.2,0,25.7,0
8,31,2,0,0,25.4,0.4,0.2,0,25.4,0
8,31,3,0,0,25.1,0.4,0.2,0,25.1,0
8,31,4,0,0,24.9,0.5,0.2,0,24.9,0
8,31,5,0,2,25.3,0.6,0.2,1.889,25.365,0
8,31,6,41,84,26.6,1.1,0.2,88.25,29.63,93.472196
8,31,7,114,186,28.2,1.2,0.2,233.97,36.081,266.16692
